time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:12,4.2,"2,744","5,838","7,503",0,0,0.0000
2021/01/20-17:13,4.5,"2,943","6,132","7,837",0,0,0.0000
2021/01/20-17:14,4.8,"3,150","6,434","8,179",0,0,0.0000
2021/01/20-17:15,5.1,"3,364","6,744","8,529",0,0,0.0000
2021/01/20-17:16,4.3,"2,926","6,076","7,765",0,0,0.0000
2021/01/20-17:17,4.1,"2,860","5,980","7,656",0,0,0.0000
2021/01/20-17:18,4.4,"3,061","6,277","7,992",0,0,0.0000
2021/01/20-17:19,4.7,"3,270","6,581","8,336",0,0,0.0000
2021/01/20-17:20,5.0,"3,487","6,893","8,688",0,0,0.0000
2021/01/20-17:21,4.2,"3,095","6,271","7,970",0,0,0.0000
2021/01/20-17:22,4.6,"3,300","6,572","8,311",0,0,0.0000
2021/01/20-17:23,4.9,"3,542","6,989","8,818",0,0,0.0000
2021/01/20-17:24,5.2,"3,763","7,305","9,174",0,0,0.0000
2021/01/20-17:25,5.5,"3,992","7,630","9,538",0,0,0.0000
2021/01/20-17:26,5.0,"3,749","7,231","9,074",0,0,0.0000
2021/01/20-17:27,4.1,"3,216","6,416","8,142",0,0,0.0000
2021/01/20-17:28,4.4,"3,417","6,713","8,478",0,0,0.0000
2021/01/20-17:29,4.7,"3,626","7,017","8,823",0,0,0.0000
2021/01/20-17:30,5.0,"3,843","7,329","9,174",0,0,0.0000
2021/01/20-17:31,4.8,"3,805","7,244","9,069",0,0,0.0000
2021/01/20-17:32,4.3,"3,442","6,729","8,491",0,0,0.0000
2021/01/20-17:33,4.7,"3,655","7,041","8,845",0,0,0.0000
2021/01/20-17:34,5.0,"3,876","7,362","9,207",0,0,0.0000
2021/01/20-17:35,5.3,"4,104","7,690","9,577",0,0,0.0000
2021/01/20-17:36,5.2,"4,089","7,636","9,506",0,0,0.0000
2021/01/20-17:37,5.5,"4,323","7,969","9,882",0,0,0.0000
2021/01/20-17:38,5.8,"4,565","8,310","10,265",0,0,0.0000
2021/01/20-17:39,6.1,"4,814","8,660","10,656",0,0,0.0000
2021/01/20-17:40,6.5,"5,072","9,017","11,055",0,0,0.0000
2021/01/20-17:41,5.6,"4,562","8,230","10,152",0,0,0.0000
2021/01/20-17:42,4.1,"2,734","5,956","7,690",0,0,0.0000
2021/01/20-17:43,4.5,"2,941","6,263","8,039",0,0,0.0000
2021/01/20-17:44,4.8,"3,157","6,578","8,396",0,0,0.0000
2021/01/20-17:45,5.1,"3,381","6,901","8,761",0,0,0.0000
2021/01/20-17:46,4.4,"3,014","6,332","8,106",0,0,0.0000
2021/01/20-17:47,4.2,"2,857","6,105","7,851",0,0,0.0000
2021/01/20-17:48,4.5,"3,067","6,414","8,202",0,0,0.0000
2021/01/20-17:49,4.9,"3,285","6,732","8,561",0,0,0.0000
2021/01/20-17:50,5.2,"3,510","7,057","8,928",0,0,0.0000
2021/01/20-17:51,5.0,"3,399","6,877","8,718",0,0,0.0000
2021/01/20-17:52,5.3,"3,627","7,204","9,088",0,0,0.0000
2021/01/20-17:53,5.6,"3,864","7,540","9,465",0,0,0.0000
2021/01/20-17:54,5.9,"4,112","7,893","9,861",0,0,0.0000
2021/01/20-17:55,5.7,"3,889","7,520","9,410",0,0,0.0000
2021/01/20-17:56,5.4,"3,763","7,285","9,130",0,0,0.0000
2021/01/20-17:57,3.6,"2,522","5,487","7,097",0,0,0.0000
2021/01/20-17:58,3.9,"2,711","5,771","7,421",0,0,0.0000
2021/01/20-17:59,4.2,"2,908","6,062","7,752",0,0,0.0000
2021/01/20-18:00,4.5,"3,112","6,362","8,092",0,0,0.0000
