time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:33,3.5,"4,663","10,002","12,864",0,0,0.0000
2021/01/20-17:34,3.8,"5,003","10,497","13,424",0,0,0.0000
2021/01/20-17:35,4.0,"5,355","11,005","13,998",0,0,0.0000
2021/01/20-17:36,2.7,"3,557","8,381","11,027",0,0,0.0000
2021/01/20-17:37,3.0,"3,855","8,834","11,546",0,0,0.0000
2021/01/20-17:38,3.2,"4,166","9,301","12,077",0,0,0.0000
2021/01/20-17:39,3.5,"4,489","9,780","12,621",0,0,0.0000
2021/01/20-17:40,3.7,"4,852","10,379","13,336",0,0,0.0000
2021/01/20-17:41,3.2,"4,275","9,483","12,305",0,0,0.0000
2021/01/20-17:42,2.8,"3,765","8,713","11,427",0,0,0.0000
2021/01/20-17:43,3.0,"4,028","9,101","11,867",0,0,0.0000
2021/01/20-17:44,3.2,"4,340","9,568","12,400",0,0,0.0000
2021/01/20-17:45,3.5,"4,664","10,048","12,945",0,0,0.0000
2021/01/20-17:46,3.4,"4,600","9,916","12,784",0,0,0.0000
2021/01/20-17:47,3.6,"4,931","10,402","13,336",0,0,0.0000
2021/01/20-17:48,3.9,"5,275","10,902","13,901",0,0,0.0000
2021/01/20-17:49,4.1,"5,631","11,414","14,478",0,0,0.0000
2021/01/20-17:50,4.4,"6,000","11,938","15,068",0,0,0.0000
2021/01/20-17:51,4.0,"5,705","11,435","14,478",0,0,0.0000
2021/01/20-17:52,4.3,"6,069","11,956","15,063",0,0,0.0000
2021/01/20-17:53,4.5,"6,446","12,489","15,662",0,0,0.0000
2021/01/20-17:54,4.8,"6,845","13,052","16,294",0,0,0.0000
2021/01/20-17:55,5.1,"7,168","13,416","16,659",0,0,0.0000
2021/01/20-17:56,5.0,"7,229","13,442","16,671",0,0,0.0000
2021/01/20-17:57,3.3,"4,419","9,571","12,355",0,0,0.0000
2021/01/20-17:58,3.5,"4,743","10,052","12,901",0,0,0.0000
2021/01/20-17:59,3.8,"5,080","10,544","13,459",0,0,0.0000
2021/01/20-18:00,4.0,"5,430","11,050","14,030",0,0,0.0000
2021/01/20-18:01,3.8,"5,145","10,516","13,375",0,0,0.0000
2021/01/20-18:02,4.1,"5,286","10,637","13,472",0,0,0.0000
